2,3,-1
5,6,-1
8,6,-1
12,13,-1
12,14,-1
11,12,-1
10,11,-1
9,10,-1
8,9,-1
7,8,-1
5,7,-1
5,9,-1
4,5,-1
15,6,-1
15,7,-1
15,9,-1
4,15,-1
2,4,-1
1,2,-1
