40.8404, 7.8780
40.8403, 7.8778
40.8402, 7.8776
40.8402, 7.8774
40.8401, 7.8772
40.8401, 7.8769
40.8400, 7.8767
40.8399, 7.8765
40.8399, 7.8763
40.8398, 7.8761
40.8398, 7.8758
40.8397, 7.8756
40.8396, 7.8754
40.8396, 7.8752
40.8395, 7.8749
40.8394, 7.8747
40.8394, 7.8745
40.8393, 7.8742
40.8392, 7.8740
40.8392, 7.8738
40.8391, 7.8736
40.8391, 7.8734
40.8390, 7.8731
40.8389, 7.8729
40.8389, 7.8727
40.8388, 7.8725
40.8388, 7.8722
40.8387, 7.8720
40.8386, 7.8718
40.8386, 7.8716
40.8385, 7.8714
40.8385, 7.8711
40.8384, 7.8709
40.8383, 7.8707
40.8383, 7.8705
40.8382, 7.8702
40.8381, 7.8700
40.8381, 7.8698
40.8380, 7.8696
40.8379, 7.8693
40.8379, 7.8691
40.8378, 7.8689
40.8378, 7.8687
40.8377, 7.8685
40.8376, 7.8682
40.8376, 7.8680
40.8375, 7.8678
40.8374, 7.8676
40.8374, 7.8673
40.8373, 7.8671
40.8373, 7.8669
40.8372, 7.8667
40.8372, 7.8665
40.8371, 7.8662
40.8370, 7.8660
40.8370, 7.8658
40.8369, 7.8655
40.8368, 7.8653
40.8368, 7.8651
40.8367, 7.8649
40.8366, 7.8647
40.8366, 7.8644
40.8365, 7.8642
40.8365, 7.8640
40.8364, 7.8638
40.8363, 7.8636
40.8363, 7.8633
40.8362, 7.8631
40.8360, 7.8631
40.8359, 7.8631
40.8357, 7.8631
40.8355, 7.8631
40.8353, 7.8631
40.8351, 7.8630
40.8349, 7.8630
40.8348, 7.8630
40.8346, 7.8630
40.8344, 7.8630
40.8342, 7.8630
40.8340, 7.8630
40.8339, 7.8630
40.8337, 7.8630
40.8335, 7.8629
40.8333, 7.8629
40.8332, 7.8629
40.8330, 7.8629
40.8328, 7.8629
40.8326, 7.8629
40.8324, 7.8629
40.8323, 7.8629
40.8321, 7.8629
40.8319, 7.8628
40.8317, 7.8628
40.8315, 7.8628
40.8314, 7.8628
40.8312, 7.8628
40.8310, 7.8628
40.8308, 7.8628
40.8306, 7.8628
40.8305, 7.8628
40.8303, 7.8628
40.8301, 7.8628
40.8299, 7.8628
40.8297, 7.8627
40.8296, 7.8627
40.8294, 7.8627
40.8292, 7.8627
40.8290, 7.8627
40.8289, 7.8627
40.8287, 7.8627
40.8285, 7.8627
40.8283, 7.8627
40.8281, 7.8627
40.8280, 7.8626
40.8278, 7.8626
40.8276, 7.8626
40.8274, 7.8626
40.8272, 7.8626
40.8270, 7.8626
40.8269, 7.8626
40.8267, 7.8626
40.8265, 7.8625
40.8263, 7.8625
40.8261, 7.8625
40.8260, 7.8625
40.8258, 7.8625
40.8256, 7.8625
40.8254, 7.8625
40.8252, 7.8625
40.8251, 7.8625
40.8249, 7.8625
40.8247, 7.8624
40.8245, 7.8624
40.8244, 7.8624
40.8242, 7.8624
40.8240, 7.8624
40.8238, 7.8624
40.8236, 7.8624
40.8235, 7.8624
40.8233, 7.8625
40.8232, 7.8627
40.8231, 7.8629
40.8230, 7.8631
40.8229, 7.8633
40.8227, 7.8634
40.8226, 7.8636
40.8225, 7.8638
40.8224, 7.8640
40.8222, 7.8641
40.8221, 7.8643
40.8220, 7.8645
40.8219, 7.8647
40.8218, 7.8649
40.8216, 7.8650
40.8215, 7.8652
40.8214, 7.8654
40.8213, 7.8656
40.8212, 7.8658
40.8210, 7.8659
40.8209, 7.8661
40.8208, 7.8663
40.8207, 7.8665
40.8206, 7.8666
40.8205, 7.8668
40.8203, 7.8670
40.8202, 7.8672
40.8201, 7.8673
40.8200, 7.8675
40.8199, 7.8677
40.8197, 7.8679
40.8196, 7.8681
40.8195, 7.8682
40.8194, 7.8684
40.8192, 7.8686
40.8191, 7.8688
40.8190, 7.8689
40.8189, 7.8691
40.8188, 7.8693
40.8187, 7.8695
40.8185, 7.8696
40.8184, 7.8698
40.8183, 7.8700
40.8182, 7.8702
40.8181, 7.8704
40.8179, 7.8705
40.8178, 7.8707
40.8177, 7.8709
40.8176, 7.8711
40.8175, 7.8712
40.8173, 7.8714
40.8172, 7.8716
40.8173, 7.8718
40.8175, 7.8719
40.8176, 7.8721
40.8177, 7.8722
40.8179, 7.8724
40.8180, 7.8726
40.8181, 7.8727
40.8183, 7.8729
40.8184, 7.8731
40.8185, 7.8732
40.8186, 7.8734
40.8188, 7.8736
40.8189, 7.8737
40.8190, 7.8739
40.8192, 7.8740
40.8193, 7.8742
40.8194, 7.8744
40.8196, 7.8746
40.8197, 7.8747
40.8198, 7.8749
40.8199, 7.8750
40.8201, 7.8752
40.8202, 7.8754
40.8203, 7.8755
40.8205, 7.8757
40.8206, 7.8759
40.8207, 7.8760
40.8209, 7.8762
40.8210, 7.8764
40.8211, 7.8765
40.8212, 7.8767
40.8214, 7.8769
40.8215, 7.8770
40.8216, 7.8772
40.8218, 7.8773
40.8219, 7.8775
40.8220, 7.8777
40.8222, 7.8778
40.8223, 7.8780
40.8224, 7.8782
40.8225, 7.8783
40.8227, 7.8785
40.8228, 7.8786
40.8229, 7.8788
40.8231, 7.8790
40.8232, 7.8792
40.8233, 7.8793
40.8235, 7.8795
40.8236, 7.8796
40.8237, 7.8798
40.8239, 7.8800
40.8240, 7.8801
40.8241, 7.8803
40.8242, 7.8804
40.8244, 7.8806
40.8245, 7.8808
40.8246, 7.8810
40.8248, 7.8811
40.8249, 7.8813
40.8250, 7.8815
40.8252, 7.8816
40.8253, 7.8818
40.8254, 7.8819
40.8255, 7.8821
40.8257, 7.8823
40.8258, 7.8824
40.8259, 7.8826
40.8261, 7.8827
40.8262, 7.8829
40.8263, 7.8831
40.8265, 7.8833
40.8266, 7.8834
40.8267, 7.8836
40.8269, 7.8837
40.8270, 7.8839
40.8271, 7.8841
40.8272, 7.8842
40.8274, 7.8844
40.8275, 7.8845
40.8276, 7.8847
40.8278, 7.8849
40.8279, 7.8851
40.8280, 7.8852
40.8282, 7.8854
40.8283, 7.8855
40.8284, 7.8857
40.8285, 7.8859
40.8287, 7.8860
40.8288, 7.8862
40.8289, 7.8863
40.8291, 7.8865
40.8292, 7.8867
40.8293, 7.8868
40.8295, 7.8870
40.8296, 7.8872
40.8297, 7.8873
40.8299, 7.8875
40.8300, 7.8876
40.8301, 7.8878
40.8302, 7.8880
40.8304, 7.8881
40.8305, 7.8883
40.8306, 7.8885
40.8308, 7.8886
40.8309, 7.8888
40.8310, 7.8889
40.8312, 7.8891
40.8313, 7.8893
40.8314, 7.8894
40.8316, 7.8896
40.8317, 7.8898
40.8318, 7.8899
40.8320, 7.8901
40.8321, 7.8902
40.8322, 7.8904
40.8323, 7.8906
40.8325, 7.8907
40.8326, 7.8909
40.8327, 7.8911
40.8329, 7.8912
40.8330, 7.8914
40.8331, 7.8915
40.8333, 7.8917
40.8334, 7.8919
40.8335, 7.8921
40.8337, 7.8922
40.8338, 7.8924
40.8339, 7.8925
40.8340, 7.8927
40.8342, 7.8929
40.8343, 7.8930
40.8344, 7.8932
40.8346, 7.8933
40.8347, 7.8935
40.8349, 7.8937
40.8350, 7.8938
40.8351, 7.8940
40.8352, 7.8941
40.8354, 7.8943
40.8355, 7.8945
40.8356, 7.8946
40.8357, 7.8949
40.8357, 7.8951
40.8358, 7.8953
40.8358, 7.8956
40.8359, 7.8958
40.8359, 7.8960
40.8360, 7.8962
40.8360, 7.8965
40.8361, 7.8967
40.8361, 7.8969
40.8362, 7.8971
40.8362, 7.8974
40.8363, 7.8976
40.8364, 7.8978
40.8364, 7.8981
40.8364, 7.8983
40.8365, 7.8985
40.8366, 7.8988
40.8366, 7.8990
40.8366, 7.8992
40.8367, 7.8994
40.8368, 7.8997
40.8368, 7.8999
40.8368, 7.9001
40.8369, 7.9004
40.8370, 7.9006
40.8370, 7.9008
40.8370, 7.9010
40.8371, 7.9013
40.8372, 7.9015
40.8372, 7.9017
40.8373, 7.9020
40.8373, 7.9022
40.8374, 7.9024
40.8374, 7.9026
40.8375, 7.9028
40.8375, 7.9031
40.8376, 7.9033
40.8376, 7.9035
40.8377, 7.9038
40.8377, 7.9040
40.8378, 7.9042
40.8378, 7.9044
40.8379, 7.9047
40.8379, 7.9049
40.8380, 7.9051
40.8380, 7.9054
40.8381, 7.9056
40.8381, 7.9058
40.8382, 7.9060
40.8382, 7.9063
40.8383, 7.9065
40.8383, 7.9067
40.8384, 7.9070
40.8384, 7.9072
40.8385, 7.9074
40.8385, 7.9077
40.8386, 7.9079
40.8386, 7.9081
40.8387, 7.9083
40.8387, 7.9085
40.8388, 7.9088
40.8388, 7.9090
40.8389, 7.9092
40.8389, 7.9095
40.8390, 7.9097
40.8391, 7.9099
40.8391, 7.9101
40.8391, 7.9104
40.8392, 7.9106
40.8392, 7.9108
40.8393, 7.9111
40.8394, 7.9113
40.8394, 7.9115
40.8394, 7.9117
40.8395, 7.9120
40.8396, 7.9122
40.8396, 7.9124
40.8396, 7.9127
40.8397, 7.9129
40.8398, 7.9131
40.8398, 7.9133
40.8398, 7.9136
40.8399, 7.9138
40.8400, 7.9140
40.8400, 7.9143
40.8401, 7.9145
40.8401, 7.9147
40.8402, 7.9149
40.8402, 7.9152
40.8403, 7.9154
40.8403, 7.9156
40.8404, 7.9158
40.8404, 7.9161
40.8405, 7.9163
40.8406, 7.9165
40.8406, 7.9167
40.8407, 7.9169
40.8408, 7.9172
40.8408, 7.9174
40.8409, 7.9176
40.8410, 7.9179
40.8410, 7.9181
40.8411, 7.9183
40.8411, 7.9185
40.8412, 7.9187
40.8413, 7.9189
40.8413, 7.9192
40.8414, 7.9194
40.8415, 7.9196
40.8415, 7.9198
40.8416, 7.9201
40.8417, 7.9203
40.8417, 7.9205
40.8418, 7.9207
40.8419, 7.9210
40.8419, 7.9212
40.8420, 7.9214
40.8420, 7.9216
40.8421, 7.9219
40.8422, 7.9221
40.8422, 7.9223
40.8423, 7.9225
40.8424, 7.9227
40.8424, 7.9230
40.8425, 7.9232
40.8426, 7.9234
40.8426, 7.9236
40.8427, 7.9238
40.8427, 7.9241
40.8428, 7.9243
40.8429, 7.9245
40.8429, 7.9247
40.8430, 7.9250
40.8430, 7.9252
40.8431, 7.9254
40.8432, 7.9256
40.8432, 7.9258
40.8433, 7.9261
40.8434, 7.9263
40.8434, 7.9265
40.8435, 7.9268
40.8436, 7.9270
40.8436, 7.9272
40.8437, 7.9274
40.8438, 7.9276
40.8438, 7.9279
40.8439, 7.9281
40.8439, 7.9283
40.8440, 7.9285
40.8441, 7.9287
40.8441, 7.9290
40.8442, 7.9292
40.8443, 7.9294
40.8443, 7.9296
40.8444, 7.9299
40.8445, 7.9301
40.8445, 7.9303
40.8446, 7.9305
40.8446, 7.9308
40.8447, 7.9310
40.8448, 7.9312
40.8448, 7.9314
40.8449, 7.9316
40.8449, 7.9319
40.8450, 7.9321
40.8451, 7.9323
40.8451, 7.9325
40.8452, 7.9327
40.8453, 7.9330
40.8453, 7.9332
40.8454, 7.9334
40.8455, 7.9336
40.8454, 7.9339
40.8454, 7.9341
40.8453, 7.9343
40.8453, 7.9345
40.8452, 7.9348
40.8451, 7.9350
40.8451, 7.9352
40.8450, 7.9355
40.8450, 7.9357
40.8449, 7.9359
40.8449, 7.9361
40.8448, 7.9364
40.8447, 7.9366
40.8447, 7.9368
40.8447, 7.9370
40.8446, 7.9373
40.8445, 7.9375
40.8445, 7.9377
40.8444, 7.9379
40.8444, 7.9382
40.8443, 7.9384
40.8443, 7.9386
40.8442, 7.9389
40.8441, 7.9391
40.8441, 7.9393
40.8441, 7.9395
40.8440, 7.9398
40.8439, 7.9400
40.8439, 7.9402
40.8438, 7.9404
40.8438, 7.9407
40.8437, 7.9409
40.8437, 7.9411
40.8436, 7.9413
40.8436, 7.9416
40.8435, 7.9418
40.8434, 7.9420
40.8434, 7.9423
40.8433, 7.9425
40.8433, 7.9427
40.8432, 7.9429
40.8432, 7.9432
40.8431, 7.9434
40.8431, 7.9436
40.8430, 7.9438
40.8430, 7.9441
40.8429, 7.9443
40.8428, 7.9445
40.8428, 7.9447
40.8428, 7.9450
40.8427, 7.9452
40.8426, 7.9454
40.8426, 7.9456
40.8425, 7.9459
40.8425, 7.9461
40.8424, 7.9463
40.8424, 7.9466
40.8423, 7.9468
40.8422, 7.9470
40.8422, 7.9472
40.8421, 7.9475
40.8421, 7.9477
40.8420, 7.9479
40.8420, 7.9482
40.8419, 7.9484
40.8419, 7.9486
40.8418, 7.9488
40.8418, 7.9490
40.8417, 7.9493
40.8417, 7.9495
40.8416, 7.9497
40.8415, 7.9500
40.8415, 7.9502
40.8414, 7.9504
40.8414, 7.9506
40.8413, 7.9509
40.8413, 7.9511
40.8412, 7.9513
40.8412, 7.9516
40.8411, 7.9518
40.8411, 7.9520
40.8410, 7.9522
40.8409, 7.9524
40.8409, 7.9527
40.8408, 7.9529
40.8408, 7.9531
40.8407, 7.9534
40.8407, 7.9536
40.8406, 7.9538
40.8406, 7.9540
40.8405, 7.9543
40.8404, 7.9545
40.8404, 7.9547
40.8403, 7.9549
40.8402, 7.9552
40.8402, 7.9554
40.8401, 7.9556
40.8401, 7.9558
40.8400, 7.9561
40.8399, 7.9563
40.8399, 7.9565
40.8398, 7.9567
40.8398, 7.9569
40.8397, 7.9571
40.8396, 7.9574
40.8396, 7.9576
40.8395, 7.9578
40.8394, 7.9581
40.8394, 7.9583
40.8393, 7.9585
40.8392, 7.9587
40.8392, 7.9589
40.8391, 7.9592
40.8391, 7.9594
40.8390, 7.9596
40.8389, 7.9598
40.8389, 7.9600
40.8388, 7.9603
40.8387, 7.9605
40.8387, 7.9607
40.8386, 7.9609
40.8385, 7.9612
40.8385, 7.9614
40.8384, 7.9616
40.8383, 7.9618
40.8383, 7.9621
40.8382, 7.9623
40.8382, 7.9625
40.8381, 7.9627
40.8381, 7.9630
40.8380, 7.9632
40.8379, 7.9634
40.8379, 7.9636
40.8378, 7.9638
40.8377, 7.9641
40.8377, 7.9643
40.8376, 7.9645
40.8375, 7.9647
40.8375, 7.9649
40.8374, 7.9652
40.8374, 7.9654
40.8373, 7.9656
40.8372, 7.9658
40.8372, 7.9661
40.8371, 7.9663
40.8370, 7.9665
40.8370, 7.9667
40.8369, 7.9669
40.8368, 7.9672
40.8368, 7.9674
40.8367, 7.9676
40.8366, 7.9678
40.8366, 7.9681
40.8365, 7.9683
40.8365, 7.9685
40.8364, 7.9687
40.8363, 7.9690
40.8363, 7.9692
40.8362, 7.9694
40.8362, 7.9696
40.8361, 7.9698
40.8360, 7.9701
40.8359, 7.9703
40.8359, 7.9705
