50.8364,14.3041
50.8367,14.3042
50.8368,14.3041
50.8370,14.3041
50.8372,14.3040
50.8375,14.3040
50.8377,14.3039
50.8379,14.3039
50.8381,14.3038
50.8382,14.3038
50.8384,14.3037
50.8386,14.3037
50.8388,14.3036
50.8390,14.3036
50.8391,14.3036
50.8393,14.3035
50.8395,14.3035
50.8397,14.3034
50.8398,14.3034
50.8400,14.3034
50.8402,14.3033
50.8404,14.3033
50.8406,14.3032
50.8407,14.3032
50.8409,14.3032
50.8411,14.3031
50.8413,14.3031
50.8414,14.3031
50.8416,14.3030
50.8418,14.3030
50.8420,14.3029
50.8422,14.3029
50.8423,14.3029
50.8425,14.3028
50.8427,14.3028
50.8429,14.3027
50.8430,14.3027
50.8432,14.3027
50.8434,14.3026
50.8436,14.3026
50.8437,14.3026
50.8439,14.3025
50.8441,14.3025
50.8443,14.3024
50.8445,14.3024
50.8446,14.3024
50.8448,14.3023
50.8450,14.3023
50.8452,14.3022
50.8453,14.3022
50.8455,14.3022
50.8457,14.3021
50.8459,14.3021
50.8461,14.3021
50.8462,14.3020
50.8464,14.3020
50.8466,14.3019
50.8468,14.3019
50.8470,14.3019
50.8471,14.3018
50.8473,14.3018
50.8475,14.3018
50.8476,14.3017
50.8478,14.3017
50.8480,14.3017
50.8482,14.3016
50.8483,14.3016
50.8485,14.3016
50.8487,14.3015
50.8489,14.3015
50.8491,14.3015
50.8492,14.3014
50.8494,14.3014
50.8496,14.3013
50.8498,14.3013
50.8500,14.3013
50.8501,14.3012
50.8503,14.3012
50.8505,14.3012
50.8507,14.3011
50.8508,14.3011
50.8510,14.3011
50.8512,14.3010
50.8514,14.3010
50.8516,14.3010
50.8517,14.3009
50.8519,14.3009
50.8521,14.3009
50.8523,14.3008
50.8525,14.3008
50.8526,14.3008
50.8528,14.3007
50.8530,14.3007
50.8532,14.3007
50.8533,14.3006
50.8535,14.3006
50.8537,14.3006
50.8539,14.3005
50.8541,14.3005
50.8543,14.3005
50.8544,14.3004
50.8546,14.3004
50.8548,14.3004
50.8550,14.3003
50.8552,14.3003
50.8553,14.3003
50.8555,14.3002
50.8557,14.3002
50.8559,14.3002
50.8561,14.3001
50.8563,14.3001
50.8564,14.3001
50.8566,14.3000
50.8568,14.3000
50.8570,14.3000
50.8571,14.2999
50.8573,14.2999
50.8575,14.2999
50.8577,14.2998
50.8578,14.2998
50.8580,14.2998
50.8582,14.2997
50.8584,14.2997
50.8586,14.2997
50.8587,14.2996
50.8589,14.2996
50.8591,14.2996
50.8592,14.2995
50.8594,14.2995
50.8596,14.2995
50.8598,14.2994
50.8600,14.2994
50.8602,14.2994
50.8603,14.2993
50.8605,14.2993
50.8607,14.2993
50.8609,14.2992
50.8611,14.2992
50.8612,14.2992
50.8614,14.2991
50.8616,14.2991
50.8618,14.2991
50.8619,14.2990
50.8621,14.2990
50.8623,14.2990
50.8625,14.2989
50.8627,14.2989
50.8628,14.2989
50.8630,14.2988
50.8632,14.2988
50.8634,14.2988
50.8636,14.2987

