2,3,-1
5,3,-1
9,10,-1
9,11,-1
8,9,-1
7,8,-1
6,7,-1
5,6,-1
4,5,-1
2,4,-1
2,6,-1
1,2,-1
13,14,-1
13,1,-1
12,13,-1
15,14,-1
15,6,-1
12,15,-1
17,18,-1
17,11,-1
16,17,-1
